customer_id,country,completed_revenue,completed_orders,units_sold,average_order_value,first_order_date,last_order_date,revenue_rank
18253,United Kingdom,317.88,1,128,317.88,2010-03-07,2010-03-07,4515
17267,United Kingdom,317.62,2,159,158.81,2011-08-04,2011-08-04,4516
15616,United Kingdom,317.11,1,137,317.11,2010-09-27,2010-09-27,4517
17689,United Kingdom,317.08,2,300,158.54,2010-08-22,2010-11-16,4518
16761,United Kingdom,316.62,1,341,316.62,2011-09-04,2011-09-04,4519
15204,United Kingdom,316.58,1,258,316.58,2010-12-17,2010-12-17,4520
12529,France,316.48,1,192,316.48,2010-06-29,2010-06-29,4521
13494,United Kingdom,316.26,1,162,316.26,2011-02-01,2011-02-01,4522
15196,United Kingdom,316.25,2,131,158.13,2009-12-13,2010-10-03,4523
17408,United Kingdom,316.09,3,163,105.36,2010-07-13,2011-06-29,4524
12614,Germany,315.6,1,76,315.6,2011-03-07,2011-03-07,4525
15042,United Kingdom,315.45,2,238,157.72,2010-04-23,2011-05-24,4526
16091,United Kingdom,315.06,2,154,157.53,2011-05-25,2011-07-08,4527
17121,United Kingdom,314.74,1,106,314.74,2010-11-02,2010-11-02,4528
14991,United Kingdom,314.67,1,191,314.67,2010-10-05,2010-10-05,4529
18206,United Kingdom,314.66,1,246,314.66,2010-06-04,2010-06-04,4530
13660,United Kingdom,314.59,1,137,314.59,2010-11-04,2010-11-04,4531
12650,France,314.44,1,254,314.44,2011-12-06,2011-12-06,4532
18070,United Kingdom,314.1,1,86,314.1,2010-02-08,2010-02-08,4533
15873,United Kingdom,313.92,4,1152,78.48,2010-07-27,2010-07-28,4534
13087,United Kingdom,313.64,1,86,313.64,2009-12-13,2009-12-13,4535
16582,United Kingdom,313.62,1,164,313.62,2011-08-18,2011-08-18,4536
12665,Germany,313.6,3,165,104.53,2010-02-08,2011-01-19,4537
17882,United Kingdom,313.46,2,134,156.73,2010-11-25,2010-11-25,4538
13845,United Kingdom,312.98,1,182,312.98,2011-10-06,2011-10-06,4539
15162,United Kingdom,312.9,1,74,312.9,2009-12-08,2009-12-08,4540
13905,United Kingdom,312.65,1,135,312.65,2009-12-07,2009-12-07,4541
15318,United Kingdom,312.62,1,642,312.62,2011-12-06,2011-12-06,4542
13226,United Kingdom,312.46,2,179,156.23,2010-11-11,2011-03-11,4543
12834,United Kingdom,312.38,1,110,312.38,2011-03-02,2011-03-02,4544
14951,United Kingdom,311.69,1,311,311.69,2011-09-21,2011-09-21,4545
12852,United Kingdom,311.55,1,149,311.55,2011-02-18,2011-02-18,4546
13990,United Kingdom,311.3,1,190,311.3,2011-05-10,2011-05-10,4547
12898,United Kingdom,310.96,2,240,155.48,2010-02-18,2010-09-02,4548
15724,United Kingdom,310.85,3,117,103.62,2010-11-04,2011-05-22,4549
13400,United Kingdom,310.83,1,284,310.83,2010-05-06,2010-05-06,4550
16328,United Kingdom,310.83,1,141,310.83,2010-05-25,2010-05-25,4550
13847,United Kingdom,310.72,1,96,310.72,2009-12-20,2009-12-20,4551
16439,United Kingdom,310.7,1,74,310.7,2009-12-17,2009-12-17,4552
12738,Germany,310.7,1,296,310.7,2010-12-02,2010-12-02,4553
15185,United Kingdom,310.62,1,666,310.62,2011-09-30,2011-09-30,4554
14848,United Kingdom,310.56,1,260,310.56,2010-10-31,2010-10-31,4555
14181,United Kingdom,310.55,2,122,155.28,2010-05-26,2010-10-25,4556
15308,United Kingdom,310.47,1,175,310.47,2011-03-10,2011-03-10,4557
15188,United Kingdom,310.43,1,233,310.43,2009-12-14,2009-12-14,4558
13315,United Kingdom,310.26,1,232,310.26,2010-01-19,2010-01-19,4559
14749,United Kingdom,310.15,1,403,310.15,2010-08-17,2010-08-17,4560
13628,United Kingdom,310.14,1,106,310.14,2010-02-01,2010-02-01,4561
17383,United Kingdom,309.99,2,162,155.0,2010-09-12,2011-12-05,4562
15699,United Kingdom,309.65,1,113,309.65,2011-11-22,2011-11-22,4563
16373,United Kingdom,309.49,2,119,154.75,2010-10-24,2010-11-22,4564
12884,United Kingdom,309.05,1,43,309.05,2011-09-12,2011-09-12,4565
15010,United Kingdom,308.94,1,184,308.94,2011-11-04,2011-11-04,4566
16956,United Kingdom,308.74,1,114,308.74,2011-11-22,2011-11-22,4567
16194,United Kingdom,308.6,1,140,308.6,2010-11-29,2010-11-29,4568
14927,United Kingdom,308.2,1,196,308.2,2010-11-08,2010-11-08,4569
16524,United Kingdom,308.14,2,260,154.07,2010-01-17,2010-09-19,4570
15302,United Kingdom,308.0,1,102,308.0,2009-12-09,2009-12-09,4571
13289,United Kingdom,307.95,1,119,307.95,2009-12-16,2009-12-16,4572
15778,United Kingdom,307.95,1,101,307.95,2010-10-04,2010-10-04,4572
16123,United Kingdom,307.78,1,170,307.78,2011-10-19,2011-10-19,4573
13529,United Kingdom,307.76,2,74,153.88,2011-05-19,2011-09-22,4574
15454,United Kingdom,307.69,2,148,153.84,2010-03-31,2010-12-12,4575
14777,United Kingdom,307.56,1,212,307.56,2010-11-01,2010-11-01,4576
13060,United Kingdom,307.53,1,123,307.53,2011-03-31,2011-03-31,4577
17120,United Kingdom,307.46,1,120,307.46,2011-04-20,2011-04-20,4578
13932,United Kingdom,307.4,1,72,307.4,2011-02-18,2011-02-18,4579
15374,United Kingdom,307.32,2,290,153.66,2010-03-25,2011-08-03,4580
14783,United Kingdom,307.3,1,262,307.3,2010-02-18,2010-02-18,4581
17721,United Kingdom,307.21,1,107,307.21,2010-02-18,2010-02-18,4582
13036,United Kingdom,307.1,1,38,307.1,2010-01-24,2010-01-24,4583
13142,United Kingdom,307.09,1,258,307.09,2011-11-20,2011-11-20,4584
15087,United Kingdom,306.94,1,470,306.94,2011-03-03,2011-03-03,4585
17551,United Kingdom,306.84,1,150,306.84,2010-12-15,2010-12-15,4586
16649,United Kingdom,306.58,1,82,306.58,2010-07-07,2010-07-07,4587
13718,United Kingdom,306.55,2,173,153.28,2011-02-17,2011-04-07,4588
18059,United Kingdom,306.46,3,258,102.15,2011-10-03,2011-11-16,4589
17077,United Kingdom,306.0,1,36,306.0,2010-05-10,2010-05-10,4590
15135,United Kingdom,305.68,2,84,152.84,2010-06-01,2011-04-14,4591
16796,United Kingdom,305.62,1,186,305.62,2011-09-11,2011-09-11,4592
16181,United Kingdom,305.54,1,152,305.54,2011-09-27,2011-09-27,4593
14990,United Kingdom,305.42,2,130,152.71,2009-12-09,2010-04-06,4594
13383,United Kingdom,305.28,1,288,305.28,2010-06-14,2010-06-14,4595
15893,United Kingdom,305.28,1,288,305.28,2010-08-15,2010-08-15,4595
13667,United Kingdom,305.02,1,154,305.02,2011-07-13,2011-07-13,4596
15163,United Kingdom,304.47,2,186,152.24,2011-05-31,2011-11-21,4597
14043,United Kingdom,304.25,2,153,152.13,2009-12-10,2010-08-05,4598
16217,United Kingdom,304.25,2,91,152.13,2011-03-02,2011-04-18,4598
18185,United Kingdom,304.25,1,183,304.25,2011-04-04,2011-04-04,4598
17688,United Kingdom,304.2,1,114,304.2,2010-11-11,2010-11-11,4599
16489,United Kingdom,303.7,2,38,151.85,2010-09-29,2010-11-24,4600
14791,United Kingdom,303.63,1,127,303.63,2010-04-12,2010-04-12,4601
14806,United Kingdom,303.43,2,423,151.72,2010-09-26,2011-09-25,4602
17207,United Kingdom,303.22,1,241,303.22,2010-02-25,2010-02-25,4603
18255,United Kingdom,303.15,2,201,151.57,2010-09-09,2011-09-11,4604
15060,United Kingdom,303.09,4,263,75.77,2011-11-30,2011-12-01,4605
16425,United Kingdom,302.7,1,199,302.7,2011-02-10,2011-02-10,4606
18165,United Kingdom,302.46,1,254,302.46,2011-06-15,2011-06-15,4607
17506,United Kingdom,302.2,1,139,302.2,2011-09-25,2011-09-25,4608
15054,United Kingdom,302.1,2,198,151.05,2011-10-30,2011-11-27,4609
15242,United Kingdom,302.04,1,196,302.04,2010-10-13,2010-10-13,4610
16297,United Kingdom,301.9,1,206,301.9,2011-03-16,2011-03-16,4611
13773,United Kingdom,301.54,2,174,150.77,2010-02-18,2010-11-08,4612
15667,United Kingdom,301.32,1,240,301.32,2011-10-31,2011-10-31,4613
15148,United Kingdom,301.29,1,187,301.29,2011-11-29,2011-11-29,4614
13625,United Kingdom,301.26,1,144,301.26,2010-04-22,2010-04-22,4615
16437,United Kingdom,301.25,2,197,150.63,2010-10-06,2010-11-23,4616
12351,Unspecified,300.93,1,261,300.93,2010-11-29,2010-11-29,4617
16479,United Kingdom,300.83,2,102,150.41,2011-11-29,2011-11-29,4618
16050,United Kingdom,300.7,3,388,100.23,2010-11-03,2011-06-19,4619
17556,United Kingdom,300.67,2,184,150.34,2010-11-25,2011-05-18,4620
14797,United Kingdom,300.31,1,99,300.31,2010-07-20,2010-07-20,4621
17766,United Kingdom,299.61,2,155,149.81,2010-11-23,2010-11-23,4622
12864,United Kingdom,299.57,2,447,149.78,2010-07-19,2011-07-24,4623
13346,United Kingdom,299.4,6,180,49.9,2010-04-22,2010-09-03,4624
17898,United Kingdom,299.18,4,251,74.8,2010-05-21,2011-09-15,4625
12595,Germany,299.02,1,271,299.02,2010-07-23,2010-07-23,4626
17124,United Kingdom,298.89,1,130,298.89,2011-06-07,2011-06-07,4627
15609,United Kingdom,298.48,1,148,298.48,2011-06-08,2011-06-08,4628
17824,United Kingdom,298.4,1,408,298.4,2011-10-19,2011-10-19,4629
12881,United Kingdom,298.0,1,21,298.0,2011-03-09,2011-03-09,4630
18018,United Kingdom,297.99,4,186,74.5,2010-10-15,2011-08-23,4631
14835,United Kingdom,297.0,2,180,148.5,2010-04-01,2010-06-29,4632
13708,United Kingdom,296.88,1,306,296.88,2011-03-13,2011-03-13,4633
14985,United Kingdom,296.75,2,260,148.38,2010-12-16,2011-05-25,4634
17627,United Kingdom,296.36,1,676,296.36,2010-08-18,2010-08-18,4635
13751,United Kingdom,296.25,1,152,296.25,2011-02-24,2011-02-24,4636
13504,United Kingdom,295.93,1,178,295.93,2011-10-06,2011-10-06,4637
15962,United Kingdom,295.83,1,235,295.83,2010-09-16,2010-09-16,4638
14269,United Kingdom,295.73,1,123,295.73,2010-09-26,2010-09-26,4639
14614,United Kingdom,295.13,1,189,295.13,2010-11-18,2010-11-18,4640
16252,United Kingdom,295.09,1,158,295.09,2010-11-22,2010-11-22,4641
16579,United Kingdom,295.05,1,119,295.05,2010-10-10,2010-10-10,4642
17057,United Kingdom,294.74,1,129,294.74,2010-04-22,2010-04-22,4643
15041,United Kingdom,294.02,2,197,147.01,2010-09-21,2011-06-22,4644
17927,United Kingdom,294.0,1,108,294.0,2009-12-18,2009-12-18,4645
15718,United Kingdom,293.79,1,95,293.79,2010-06-17,2010-06-17,4646
14192,United Kingdom,293.74,1,218,293.74,2010-11-16,2010-11-16,4647
15928,United Kingdom,293.53,1,164,293.53,2010-02-21,2010-02-21,4648
17710,United Kingdom,293.5,1,158,293.5,2010-10-12,2010-10-12,4649
17441,United Kingdom,293.35,1,245,293.35,2009-12-07,2009-12-07,4650
16721,United Kingdom,292.47,1,172,292.47,2011-03-22,2011-03-22,4651
16543,United Kingdom,292.21,1,317,292.21,2010-04-27,2010-04-27,4652
13739,United Kingdom,292.2,2,76,146.1,2010-06-30,2011-11-21,4653
13449,United Kingdom,291.88,1,222,291.88,2011-11-16,2011-11-16,4654
17907,United Kingdom,291.76,1,1046,291.76,2010-03-09,2010-03-09,4655
16615,United Kingdom,291.5,1,211,291.5,2010-03-23,2010-03-23,4656
18182,United Kingdom,291.13,1,167,291.13,2010-09-02,2010-09-02,4657
15391,United Kingdom,289.87,1,109,289.87,2010-05-04,2010-05-04,4658
16897,United Kingdom,289.78,2,73,144.89,2011-01-30,2011-02-13,4659
13796,United Kingdom,289.7,1,218,289.7,2010-07-28,2010-07-28,4660
14433,United Kingdom,289.6,1,134,289.6,2010-08-31,2010-08-31,4661
14162,United Kingdom,289.36,2,142,144.68,2011-02-20,2011-06-19,4662
17501,United Kingdom,288.6,2,160,144.3,2011-05-03,2011-05-03,4663
16808,United Kingdom,288.42,2,196,144.21,2011-03-10,2011-09-01,4664
13616,United Kingdom,288.1,2,175,144.05,2010-01-17,2010-05-20,4665
16432,United Kingdom,287.4,1,276,287.4,2011-10-06,2011-10-06,4666
17497,United Kingdom,287.25,2,59,143.63,2010-04-08,2010-11-14,4667
13508,United Kingdom,287.05,2,180,143.53,2010-03-07,2011-04-10,4668
13909,United Kingdom,286.6,2,302,143.3,2010-07-06,2010-10-12,4669
14183,United Kingdom,286.29,2,61,143.15,2010-08-15,2010-10-24,4670
14660,United Kingdom,285.74,2,228,142.87,2011-08-31,2011-09-14,4671
14402,United Kingdom,285.6,1,240,285.6,2010-02-25,2010-02-25,4672
17636,United Kingdom,285.56,1,182,285.56,2011-11-20,2011-11-20,4673
16890,United Kingdom,285.41,3,243,95.14,2010-05-06,2010-08-20,4674
12487,Sweden,285.3,1,174,285.3,2009-12-09,2009-12-09,4675
17355,United Kingdom,285.11,1,257,285.11,2010-11-18,2010-11-18,4676
16429,United Kingdom,284.55,1,9,284.55,2011-08-25,2011-08-25,4677
15445,United Kingdom,284.5,2,118,142.25,2010-04-28,2011-03-20,4678
17359,United Kingdom,284.46,2,237,142.23,2010-03-01,2011-11-28,4679
15354,United Kingdom,284.4,3,3,94.8,2010-04-15,2010-04-15,4680
12851,United Kingdom,284.13,2,160,142.06,2010-08-19,2011-09-04,4681
13121,United Kingdom,283.73,1,252,283.73,2011-03-15,2011-03-15,4682
15662,United Kingdom,283.73,2,145,141.87,2009-12-01,2010-02-16,4682
15338,United Kingdom,283.43,1,150,283.43,2010-01-31,2010-01-31,4683
15936,United Kingdom,282.79,2,211,141.4,2010-08-29,2010-11-25,4684
13511,United Kingdom,282.76,1,60,282.76,2010-02-01,2010-02-01,4685
12771,Portugal,282.3,1,104,282.3,2010-08-11,2010-08-11,4686
17247,United Kingdom,282.19,1,106,282.19,2011-11-24,2011-11-24,4687
17072,United Kingdom,282.05,1,218,282.05,2010-03-24,2010-03-24,4688
16557,United Kingdom,281.85,2,111,140.93,2011-07-25,2011-11-15,4689
13326,United Kingdom,281.76,1,140,281.76,2010-10-03,2010-10-03,4690
13679,United Kingdom,281.26,3,102,93.75,2009-12-04,2010-08-03,4691
18042,United Kingdom,281.15,2,69,140.57,2010-06-16,2011-10-17,4692
15772,United Kingdom,280.88,1,110,280.88,2010-10-17,2010-10-17,4693
13080,United Kingdom,280.73,4,193,70.18,2010-04-09,2011-06-13,4694
14242,United Kingdom,280.55,2,123,140.28,2011-01-18,2011-04-19,4695
13606,United Kingdom,280.54,3,279,93.51,2011-02-01,2011-11-10,4696
13581,United Kingdom,280.53,2,119,140.27,2010-10-21,2011-02-03,4697
15556,United Kingdom,279.77,1,236,279.77,2011-11-15,2011-11-15,4698
17264,United Kingdom,279.59,1,227,279.59,2010-10-11,2010-10-11,4699
17786,United Kingdom,278.74,2,200,139.37,2011-01-26,2011-09-15,4700
14764,United Kingdom,278.3,1,190,278.3,2011-10-24,2011-10-24,4701
14303,United Kingdom,277.94,2,218,138.97,2010-10-01,2010-10-28,4702
16334,United Kingdom,277.48,1,211,277.48,2010-08-04,2010-08-04,4703
15355,United Kingdom,277.05,2,45,138.53,2011-10-17,2011-11-10,4704
13272,United Kingdom,276.56,2,96,138.28,2011-09-11,2011-11-08,4705
12750,Poland,275.88,1,137,275.88,2011-08-03,2011-08-03,4706
13399,United Kingdom,275.4,3,120,91.8,2010-07-08,2010-09-01,4707
16313,United Kingdom,274.15,2,165,137.08,2011-10-21,2011-12-06,4708
12789,Netherlands,273.35,3,36,91.12,2010-01-15,2011-10-05,4709
13307,United Kingdom,273.34,3,140,91.11,2010-04-26,2011-08-11,4710
13861,United Kingdom,273.26,2,225,136.63,2010-06-27,2010-10-06,4711
15964,United Kingdom,272.96,1,94,272.96,2010-02-14,2010-02-14,4712
17498,United Kingdom,272.22,1,394,272.22,2011-09-25,2011-09-25,4713
13917,United Kingdom,272.04,2,228,136.02,2011-06-01,2011-10-21,4714
14816,United Kingdom,271.85,1,5,271.85,2011-05-26,2011-05-26,4715
17292,United Kingdom,271.75,2,131,135.88,2010-05-09,2010-08-24,4716
14436,United Kingdom,271.7,2,297,135.85,2010-06-04,2011-09-02,4717
16089,United Kingdom,271.44,2,122,135.72,2010-07-18,2010-11-18,4718
13058,United Kingdom,271.4,3,52,90.47,2011-07-11,2011-11-15,4719
15943,United Kingdom,271.29,2,183,135.65,2010-01-31,2010-02-28,4720
13837,United Kingdom,271.24,2,183,135.62,2011-01-26,2011-05-12,4721
17278,United Kingdom,271.24,2,195,135.62,2010-05-23,2011-04-12,4721
18238,United Kingdom,270.92,1,114,270.92,2010-07-12,2010-07-12,4722
13533,United Kingdom,270.79,3,204,90.26,2011-03-17,2011-06-10,4723
14520,United Kingdom,270.6,2,146,135.3,2011-02-22,2011-12-08,4724
16757,United Kingdom,270.48,2,180,135.24,2010-10-26,2011-01-25,4725
12558,USA,269.96,1,196,269.96,2011-12-02,2011-12-02,4726
18267,United Kingdom,269.37,1,135,269.37,2010-02-05,2010-02-05,4727
12751,Brazil,268.27,1,189,268.27,2010-09-21,2010-09-21,4728
18254,United Kingdom,267.9,1,188,267.9,2010-05-07,2010-05-07,4729
14039,United Kingdom,267.28,2,192,133.64,2010-05-13,2011-11-06,4730
15408,United Kingdom,267.18,1,106,267.18,2011-03-20,2011-03-20,4731
15503,United Kingdom,267.15,2,136,133.57,2009-12-13,2010-12-12,4732
15320,United Kingdom,267.13,1,326,267.13,2011-10-26,2011-10-26,4733
15517,United Kingdom,267.03,1,293,267.03,2011-04-20,2011-04-20,4734
15423,United Kingdom,266.89,3,198,88.96,2010-03-28,2011-11-01,4735
14863,United Kingdom,266.76,1,132,266.76,2011-11-10,2011-11-10,4736
16502,United Kingdom,266.5,2,251,133.25,2010-03-29,2010-03-29,4737
15119,United Kingdom,266.4,1,88,266.4,2011-04-08,2011-04-08,4738
14392,United Kingdom,266.4,1,114,266.4,2010-10-03,2010-10-03,4739
12962,United Kingdom,266.39,2,129,133.19,2011-08-18,2011-12-02,4740
15019,United Kingdom,266.0,1,159,266.0,2011-03-18,2011-03-18,4741
16074,United Kingdom,265.25,1,39,265.25,2010-11-14,2010-11-14,4742
13973,United Kingdom,264.7,1,109,264.7,2011-02-25,2011-02-25,4743
13128,United Kingdom,263.5,1,31,263.5,2010-03-18,2010-03-18,4744
12892,United Kingdom,263.38,1,140,263.38,2010-11-08,2010-11-08,4745
17808,United Kingdom,262.64,4,143,65.66,2010-05-07,2010-06-09,4746
13331,United Kingdom,262.4,1,54,262.4,2010-11-03,2010-11-03,4747
14526,United Kingdom,262.4,1,179,262.4,2010-11-15,2010-11-15,4747
17910,United Kingdom,261.7,1,121,261.7,2009-12-13,2009-12-13,4748
12655,France,261.35,1,80,261.35,2010-10-12,2010-10-12,4749
17385,United Kingdom,261.11,1,201,261.11,2011-11-25,2011-11-25,4750
13189,United Kingdom,260.68,2,842,130.34,2011-08-16,2011-11-21,4751
15014,United Kingdom,260.17,2,151,130.09,2011-06-16,2011-10-27,4752
17901,United Kingdom,260.08,3,38,86.69,2010-07-06,2011-11-10,4753
17022,United Kingdom,260.0,2,180,130.0,2010-10-03,2011-11-08,4754
16733,United Kingdom,259.68,1,112,259.68,2010-06-28,2010-06-28,4755
17125,United Kingdom,259.35,1,291,259.35,2011-10-20,2011-10-20,4756
13127,United Kingdom,259.17,1,127,259.17,2011-09-23,2011-09-23,4757
17558,United Kingdom,259.17,1,54,259.17,2010-11-11,2010-11-11,4757
17219,United Kingdom,259.13,2,188,129.56,2010-10-19,2011-11-08,4758
15536,United Kingdom,259.09,1,242,259.09,2010-10-26,2010-10-26,4759
16381,United Kingdom,258.7,2,112,129.35,2010-10-17,2010-11-09,4760
13683,United Kingdom,258.6,1,180,258.6,2010-09-08,2010-09-08,4761
13227,United Kingdom,257.7,1,99,257.7,2011-05-22,2011-05-22,4762
16542,United Kingdom,257.32,2,142,128.66,2010-11-03,2011-10-17,4763
15852,United Kingdom,257.26,3,60,85.75,2010-07-01,2011-06-06,4764
14483,United Kingdom,257.1,2,193,128.55,2009-12-03,2011-03-03,4765
15404,United Kingdom,257.06,1,334,257.06,2010-11-29,2010-11-29,4766
14166,United Kingdom,256.85,2,84,128.43,2010-03-23,2010-07-22,4767
14876,United Kingdom,256.7,2,162,128.35,2010-05-27,2010-07-06,4768
14274,United Kingdom,256.6,1,178,256.6,2010-01-22,2010-01-22,4769
12430,Norway,256.4,1,117,256.4,2011-10-27,2011-10-27,4770
13806,United Kingdom,256.38,1,56,256.38,2011-10-07,2011-10-07,4771
17896,United Kingdom,256.32,1,288,256.32,2011-11-16,2011-11-16,4772
13250,United Kingdom,256.04,2,108,128.02,2010-07-25,2010-09-05,4773
13825,United Kingdom,255.59,2,182,127.8,2009-12-09,2010-03-28,4774
14881,United Kingdom,255.4,1,316,255.4,2011-11-20,2011-11-20,4775
16911,United Kingdom,255.25,2,161,127.63,2010-02-16,2010-03-14,4776
12746,United Kingdom,254.55,1,97,254.55,2010-06-17,2010-06-17,4777
12604,France,254.18,2,201,127.09,2011-03-23,2011-09-21,4778
15923,United Kingdom,254.16,1,244,254.16,2010-12-02,2010-12-02,4779
17992,United Kingdom,254.13,1,131,254.13,2010-11-15,2010-11-15,4780
14765,United Kingdom,254.11,3,135,84.7,2011-06-16,2011-11-10,4781
17626,United Kingdom,254.0,1,202,254.0,2010-04-16,2010-04-16,4782
16845,United Kingdom,253.88,1,167,253.88,2010-03-31,2010-03-31,4783
17210,United Kingdom,253.37,1,243,253.37,2010-11-12,2010-11-12,4784
15035,United Kingdom,252.73,1,245,252.73,2011-09-11,2011-09-11,4785
13251,United Kingdom,252.68,1,215,252.68,2010-11-02,2010-11-02,4786
16908,United Kingdom,252.59,1,61,252.59,2009-12-17,2009-12-17,4787
15552,United Kingdom,252.52,2,166,126.26,2010-03-26,2011-05-06,4788
13404,United Kingdom,252.49,2,111,126.24,2011-05-11,2011-12-08,4789
13645,United Kingdom,252.1,1,158,252.1,2011-08-11,2011-08-11,4790
16453,United Kingdom,251.71,2,139,125.86,2010-06-09,2010-06-27,4791
16976,United Kingdom,251.52,1,88,251.52,2011-03-17,2011-03-17,4792
14501,United Kingdom,251.21,2,161,125.61,2011-01-24,2011-06-09,4793
18266,United Kingdom,251.1,1,138,251.1,2010-10-01,2010-10-01,4794
16962,United Kingdom,251.04,1,158,251.04,2010-10-26,2010-10-26,4795
15231,United Kingdom,250.26,1,190,250.26,2010-03-28,2010-03-28,4796
17303,United Kingdom,250.04,1,144,250.04,2010-12-13,2010-12-13,4797
15510,United Kingdom,250.0,1,2,250.0,2011-01-13,2011-01-13,4798
18002,United Kingdom,249.92,4,72,62.48,2009-12-08,2010-11-29,4799
18005,United Kingdom,249.72,2,93,124.86,2011-10-23,2011-12-06,4800
15884,United Kingdom,249.7,2,158,124.85,2009-12-03,2010-10-03,4801
13747,United Kingdom,249.4,2,68,124.7,2010-10-11,2010-12-01,4802
12563,Italy,249.24,1,113,249.24,2010-10-27,2010-10-27,4803
16508,United Kingdom,248.8,1,106,248.8,2010-03-19,2010-03-19,4804
13061,United Kingdom,248.61,1,107,248.61,2011-09-28,2011-09-28,4805
13592,United Kingdom,247.96,4,84,61.99,2011-03-20,2011-11-04,4806
15293,United Kingdom,247.5,1,178,247.5,2010-02-12,2010-02-12,4807
18072,United Kingdom,247.44,1,288,247.44,2011-06-07,2011-06-07,4808
13349,United Kingdom,247.32,1,225,247.32,2011-11-29,2011-11-29,4809
14658,United Kingdom,247.15,2,47,123.58,2011-08-14,2011-12-04,4810
14654,United Kingdom,246.86,1,273,246.86,2009-12-01,2009-12-01,4811
15697,United Kingdom,246.75,1,127,246.75,2010-01-19,2010-01-19,4812
13943,United Kingdom,246.54,1,94,246.54,2010-05-11,2010-05-11,4813
15378,United Kingdom,246.5,2,130,123.25,2010-07-26,2010-09-03,4814
15495,United Kingdom,246.5,1,194,246.5,2010-11-25,2010-11-25,4814
15783,United Kingdom,246.3,1,212,246.3,2011-11-29,2011-11-29,4815
18153,United Kingdom,246.22,1,200,246.22,2010-02-18,2010-02-18,4816
16778,United Kingdom,245.94,2,194,122.97,2011-03-10,2011-09-26,4817
14325,United Kingdom,245.48,1,320,245.48,2010-05-19,2010-05-19,4818
14281,United Kingdom,245.15,1,45,245.15,2010-10-27,2010-10-27,4819
12660,France,245.1,1,127,245.1,2011-11-28,2011-11-28,4820
15118,United Kingdom,244.8,1,1440,244.8,2011-07-28,2011-07-28,4821
16528,United Kingdom,244.41,1,171,244.41,2011-12-06,2011-12-06,4822
14694,United Kingdom,244.31,1,193,244.31,2010-04-01,2010-04-01,4823
13551,United Kingdom,244.2,2,36,122.1,2010-02-11,2011-01-24,4824
17892,United Kingdom,244.1,3,109,81.37,2011-07-07,2011-10-14,4825
13676,United Kingdom,243.9,2,104,121.95,2010-03-30,2010-06-18,4826
16793,United Kingdom,243.84,1,146,243.84,2011-10-13,2011-10-13,4827
13886,United Kingdom,243.56,1,126,243.56,2011-09-29,2011-09-29,4828
15543,United Kingdom,242.84,2,169,121.42,2010-09-06,2011-02-24,4829
16215,United Kingdom,242.35,1,104,242.35,2011-09-20,2011-09-20,4830
17915,United Kingdom,242.13,1,191,242.13,2010-06-06,2010-06-06,4831
17009,United Kingdom,242.06,1,336,242.06,2010-06-06,2010-06-06,4832
13445,United Kingdom,241.9,1,198,241.9,2010-03-23,2010-03-23,4833
13582,United Kingdom,241.68,2,106,120.84,2010-04-01,2010-11-15,4834
13275,United Kingdom,241.66,2,140,120.83,2010-03-17,2010-11-21,4835
15776,United Kingdom,241.62,1,138,241.62,2011-07-29,2011-07-29,4836
14774,United Kingdom,241.45,1,99,241.45,2010-06-29,2010-06-29,4837
14523,United Kingdom,241.09,1,251,241.09,2011-08-23,2011-08-23,4838
16427,United Kingdom,241.06,2,156,120.53,2011-02-28,2011-03-21,4839
13674,United Kingdom,240.68,1,102,240.68,2010-10-03,2010-10-03,4840
15286,United Kingdom,240.55,1,55,240.55,2011-10-21,2011-10-21,4841
15336,United Kingdom,240.5,1,84,240.5,2010-11-03,2010-11-03,4842
15931,United Kingdom,239.9,1,118,239.9,2010-10-07,2010-10-07,4843
15690,United Kingdom,239.76,2,408,119.88,2011-08-31,2011-12-05,4844
17055,United Kingdom,239.55,1,87,239.55,2010-09-20,2010-09-20,4845
13570,United Kingdom,239.49,1,161,239.49,2011-04-10,2011-04-10,4846
13789,United Kingdom,239.46,1,258,239.46,2010-11-16,2010-11-16,4847
17684,United Kingdom,239.41,1,145,239.41,2011-10-27,2011-10-27,4848
12663,Germany,239.4,2,181,119.7,2010-02-09,2010-03-25,4849
17981,United Kingdom,239.12,1,260,239.12,2010-10-25,2010-10-25,4850
12561,Germany,238.85,1,177,238.85,2011-02-10,2011-02-10,4851
12718,France,238.25,1,203,238.25,2011-09-29,2011-09-29,4852
16280,United Kingdom,238.05,1,101,238.05,2009-12-14,2009-12-14,4853
14982,United Kingdom,237.78,1,125,237.78,2010-05-16,2010-05-16,4854
17877,United Kingdom,237.61,1,98,237.61,2011-06-22,2011-06-22,4855
14458,United Kingdom,237.42,1,328,237.42,2010-11-24,2010-11-24,4856
14586,United Kingdom,237.36,1,444,237.36,2011-03-08,2011-03-08,4857
15457,United Kingdom,237.07,1,132,237.07,2011-03-22,2011-03-22,4858
16740,United Kingdom,236.81,1,116,236.81,2010-11-09,2010-11-09,4859
12732,France,236.26,1,111,236.26,2011-06-13,2011-06-13,4860
13608,United Kingdom,236.2,1,113,236.2,2010-06-17,2010-06-17,4861
13088,United Kingdom,236.11,1,76,236.11,2010-10-18,2010-10-18,4862
16026,United Kingdom,236.09,1,243,236.09,2011-10-27,2011-10-27,4863
